Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Pct
2015-07-20,19126.1,19149.05,18852.7,19032.7,57348699,1474.65,-0.4907343676934845
2015-07-21,19042.95,19101.5,18702.45,18723.4,40091629,1456.01,-1.7066878878836067
2015-07-22,18683.3,19038.15,18613.6,18997.0,45250592,1661.48,1.651313365268204
2015-07-23,18990.85,19091.45,18819.25,18865.0,41291991,1521.39,-0.6671084018022716
2015-07-24,18832.45,18860.75,18613.55,18635.85,59850422,2291.52,-1.0549559048822683
2015-07-27,18566.55,18566.55,18187.45,18213.05,48338057,1715.4,-1.9409159915555056
2015-07-28,18250.65,18379.1,18174.2,18282.8,92774462,2575.39,0.17584833832890925
2015-07-29,18331.55,18383.65,18264.3,18323.4,54583692,1922.34,-0.044478644792985016
2015-07-30,18383.0,18521.75,18367.2,18440.4,106468416,2892.59,0.3112730743367902
2015-07-31,18489.85,18828.85,18474.8,18729.85,117407559,3649.78,1.2813770532065127
2015-08-03,18782.65,19016.4,18782.65,18914.7,94100555,2911.08,0.6981342553675145
2015-08-04,18968.25,19067.35,18758.9,18972.6,104132738,3200.31,0.022927801144801162
2015-08-05,19047.3,19103.7,18868.65,18928.55,67018432,1960.65,-0.6273592007840009
2015-08-06,18946.3,19100.55,18830.4,19029.35,59517717,1832.47,0.436431091971083
2015-08-07,18992.8,19019.65,18849.15,18893.55,41653570,1299.91,-0.5253115481209196
2015-08-10,18926.1,19071.35,18781.3,18875.0,43121213,1446.95,-0.27072847682118434
2015-08-11,18918.55,18918.55,18555.5,18616.9,76413031,2272.9,-1.6203019836814818
2015-08-12,18515.2,18515.2,18034.75,18059.75,68321743,2143.2,-2.5219064494248298
2015-08-13,18211.5,18359.25,18080.5,18175.4,56495503,1878.94,-0.19862011289984563
2015-08-14,18275.5,18766.0,18193.1,18723.6,68472344,2189.85,2.39323634343822
2015-08-17,18763.05,18896.45,18580.65,18822.05,122687958,3249.4,0.3134621361647642
2015-08-18,18862.15,18874.1,18595.5,18780.85,81705775,2363.47,-0.432887755346552
2015-08-19,18753.45,18803.5,18636.1,18703.25,54367547,1719.95,-0.26840255035889876
2015-08-20,18533.25,18711.35,18219.9,18283.1,76744606,2633.36,-1.3682034228331161
2015-08-21,17978.25,18118.8,17842.1,18057.2,86612685,3061.52,0.43722171765279627
2015-08-24,17446.35,17446.35,16740.7,16811.8,138307572,4458.02,-3.774432244019078
2015-08-25,17084.15,17269.15,16670.55,17192.75,123179428,3659.72,0.6316616015471553
2015-08-26,17113.1,17172.2,16875.5,16917.65,83956178,2370.31,-1.1553023026247562
2015-08-27,17175.65,17249.5,17061.85,17214.4,115472196,3573.28,0.2251022399851287
2015-08-28,17425.3,17569.8,17099.8,17211.95,76587431,2548.57,-1.2395457806930565
2015-08-31,17137.25,17353.3,17028.9,17146.55,69185388,2015.18,0.054238316162722365
2015-09-01,16983.8,16983.8,16436.85,16530.3,82805160,2561.32,-2.743446882391729
2015-09-02,16703.95,16714.5,16218.65,16252.7,92263285,2721.1,-2.7764617571234314
2015-09-03,16404.95,16607.4,16320.55,16555.4,67618554,2045.04,0.9087669280114085
2015-09-04,16444.2,16444.2,15933.15,16129.1,88284844,2544.32,-1.9536117948304639
2015-09-07,16222.2,16273.35,15762.2,15790.1,70985097,2071.52,-2.7365247845168827
2015-09-08,15888.5,16419.0,15819.55,16350.95,82216809,2722.37,2.82827603289106
2015-09-09,16658.35,16781.55,16462.45,16631.5,86171475,2809.0,-0.16144063974986347
2015-09-10,16351.75,16711.55,16192.25,16597.65,62602462,1936.25,1.4815350365865132
2015-09-11,16682.25,16781.15,16518.8,16612.6,62307225,1883.93,-0.41926007969855084
2015-09-14,16596.5,16937.9,16525.15,16911.8,50037659,1632.82,1.8643787178183238
2015-09-15,16905.8,16919.45,16681.55,16739.55,62041195,2006.14,-0.9931569247679897
2015-09-16,16885.2,17015.75,16780.15,16964.85,56132969,1918.47,0.46950017241530473
2015-09-18,17184.25,17602.0,17156.2,17409.15,101963107,3490.04,1.291849401033373
2015-09-21,17186.05,17571.3,17178.85,17542.9,54440559,1755.03,2.034156268347891
2015-09-22,17574.6,17652.35,16946.25,17031.15,66788167,2106.0,-3.1909178182330438
2015-09-23,16783.8,17309.7,16759.0,17255.3,62555647,2058.16,2.73249378451838
2015-09-24,17206.1,17283.1,17070.55,17196.65,57933912,2058.28,-0.054952563435303324
2015-09-28,17286.25,17384.75,17073.95,17100.3,44270111,1610.18,-1.087407823254567
2015-09-29,16859.75,17461.35,16648.3,17281.2,121822683,4146.63,2.4387773997176163
2015-09-30,17404.75,17449.85,17100.2,17216.3,69972702,2451.94,-1.0946022083723026
2015-10-01,17362.95,17390.6,17111.65,17150.2,47938874,1672.66,-1.240510314748516
2015-10-05,17373.55,17699.75,17362.7,17674.05,63887128,2219.7,1.7002328272240943
2015-10-06,17822.7,17827.15,17493.75,17605.35,54328513,1785.8,-1.2345679012345803
2015-10-07,17577.5,17674.55,17500.35,17616.8,50519627,1781.59,0.22308251214749145
2015-10-08,17622.85,17622.85,17401.2,17474.3,50874056,1739.83,-0.8501055836285246
2015-10-09,17640.4,17749.55,17498.45,17590.25,56206754,2061.15,-0.28510112135985255
2015-10-12,17642.6,17759.8,17546.95,17583.15,51852861,1486.42,-0.33810779069732716
2015-10-13,17530.55,17632.25,17473.7,17554.85,42876621,1378.63,0.13842328473327473
2015-10-14,17453.0,17598.1,17434.05,17543.25,36203784,1182.98,0.5144428768899719
2015-10-15,17604.45,17752.7,17582.85,17686.1,45583753,1558.44,0.4616619831392892
2015-10-16,17701.5,17947.75,17583.55,17912.85,47119014,1583.34,1.1798792486957608
2015-10-19,17911.65,17954.9,17817.95,17855.05,33082057,1094.46,-0.3169971520662344
2015-10-20,17843.65,17940.4,17755.65,17830.25,43600373,1418.03,-0.07515318069012748
2015-10-21,17814.55,17891.75,17565.35,17710.55,75991251,1585.71,-0.5872206114434617
2015-10-23,17859.75,17980.5,17852.55,17934.05,52769531,1641.27,0.41429571123086684
2015-10-26,18027.1,18029.05,17798.65,17815.05,48475058,1510.58,-1.1902857415499777
2015-10-27,17738.45,17855.35,17738.45,17806.3,44418165,1729.55,0.38104491107079264
2015-10-28,17589.35,17682.45,17281.4,17373.15,88770165,3350.25,-1.2444490492512703
2015-10-29,17388.4,17400.2,17178.85,17212.2,83585173,3212.52,-1.0236924971822354
2015-10-30,17249.9,17399.1,17170.35,17354.5,76279136,2769.24,0.6027255178771993
2015-11-02,17351.45,17372.25,17208.95,17340.6,48711521,1592.49,-0.06256992260938021
2015-11-03,17436.5,17466.2,17265.05,17325.6,44370782,1520.72,-0.6400932723830717
2015-11-04,17449.0,17449.0,17175.65,17221.05,41020104,1306.0,-1.3236707401697383
2015-11-05,17166.45,17166.45,16957.35,16995.1,46706567,1516.61,-1.0082317844555326
2015-11-06,17003.0,17143.6,16911.6,17086.5,120185655,2901.44,0.4886899013841337
2015-11-09,16667.9,17069.0,16587.25,17003.0,80562033,2519.91,1.9708286772922339
2015-11-10,16895.2,17047.3,16805.05,16836.0,60864871,1692.89,-0.3516274649560509
2015-11-11,16944.7,17016.8,16935.9,16956.0,10972178,393.04,0.06664307619721203
2015-11-13,16829.3,16962.55,16741.8,16932.85,47160823,1655.74,0.6115332032115048
2015-11-16,16881.65,17230.5,16855.5,17184.9,50710286,1543.3,1.7646305768436243
2015-11-17,17302.55,17302.55,17028.2,17140.45,53695877,1608.57,-0.9457161276395809
2015-11-18,17108.9,17186.7,16787.55,16812.1,44250311,1342.1,-1.765395161817994
2015-11-19,16944.35,17110.35,16874.7,17071.9,42911555,1427.0,0.7471341795582385
2015-11-20,17022.7,17262.85,16931.3,17055.6,56529641,1862.49,0.1928985201341367
2015-11-23,17120.25,17126.35,16969.35,17060.25,45465543,1430.55,-0.3516947289752495
2015-11-24,17012.85,17108.4,16964.9,16988.65,39690936,1265.36,-0.14244804619553106
2015-11-26,16988.2,17111.45,16972.6,17036.55,74810537,2690.8,0.28380159128461185
2015-11-27,17095.2,17403.65,17049.55,17370.95,70130117,2097.43,1.5874203771238764
2015-11-30,17336.25,17498.35,17336.25,17430.4,57553672,1861.22,0.5401482467413338
2015-12-01,17456.75,17495.45,17353.85,17398.55,40750147,1395.83,-0.33451063450690277
2015-12-02,17457.15,17470.85,17164.0,17218.5,40854274,1263.18,-1.3860092342538635
2015-12-03,17137.8,17219.0,17080.25,17110.1,41691597,1323.84,-0.16189268326895068
2015-12-04,17009.45,17009.45,16880.35,16897.3,47280436,1522.98,-0.6637155048439778
2015-12-07,17018.0,17031.85,16921.75,16947.0,34913097,1162.91,-0.4189532070572963
2015-12-08,16888.65,16943.05,16783.65,16801.15,43130595,1340.55,-0.5207976834919038
2015-12-09,16762.15,16868.6,16626.55,16660.75,41301150,1274.24,-0.6086160587008475
2015-12-10,16697.2,16745.25,16573.15,16711.05,50821530,1699.95,0.08287929244421234
2015-12-11,16751.35,16758.7,16260.1,16342.5,79358482,2386.65,-2.501759216766092
2015-12-14,16212.4,16440.85,16205.8,16350.65,60757601,1861.6,0.8455321348080963
2015-12-15,16342.35,16425.15,16188.05,16398.65,56408351,1714.81,0.3433209441021126
2015-12-16,16464.5,16640.4,16363.9,16579.4,67659792,1985.14,0.6930286982641196
2015-12-17,16704.05,16771.8,16544.65,16741.5,72117905,2081.73,0.22369560672580552
2015-12-18,16719.45,16737.7,16572.75,16594.3,68363392,2030.29,-0.7541746262270868
2015-12-21,16593.4,16848.6,16580.65,16825.15,43038799,1256.07,1.3774022817032834
2015-12-22,16810.7,16946.1,16704.15,16749.2,55650655,1569.96,-0.36718171614166645
2015-12-23,16828.35,16913.15,16812.5,16882.5,37200425,1077.83,0.32074633496224764
2015-12-24,16926.95,16939.6,16756.9,16811.0,27091752,807.26,-0.6897269644875422
2015-12-28,16843.4,17019.0,16843.4,16979.15,41135712,1365.1,0.7995099872490672
2015-12-29,16988.3,17045.55,16921.15,16991.45,36299594,1153.71,0.018538735658236674
2015-12-30,16997.5,17011.3,16889.05,16917.9,40935766,1101.5,-0.47050756890629775
2015-12-31,16916.05,16972.25,16896.65,16922.2,59187548,1742.66,0.0363427923083373
2016-01-01,16932.5,17067.45,16824.05,17039.25,29215687,842.48,0.6264947107413765
2016-01-04,16966.35,16966.35,16575.45,16599.15,52324127,1541.5,-2.21216146609915
2016-01-05,16652.05,16670.2,16474.85,16542.5,53646729,1398.28,-0.6622336406226342
2016-01-06,16505.45,16614.95,16377.65,16433.15,55221322,1497.85,-0.4399643403729611
2016-01-07,16256.55,16256.55,16049.75,16073.85,76230933,2123.7,-1.1366287479353043
2016-01-08,16135.4,16229.0,16104.1,16142.65,53483569,1559.14,0.04491208073023946
2016-01-11,15979.05,16156.8,15840.6,16016.25,67298931,1807.79,0.23226410676656975
2016-01-12,16080.4,16080.4,15699.4,15734.8,98499719,2317.63,-2.196405419833747
2016-01-13,15835.05,15956.25,15532.25,15871.85,113380181,2788.44,0.23185702989885296
2016-01-14,15612.1,15803.2,15453.4,15609.8,81791556,2078.88,-0.014734333559693856
2016-01-15,15621.85,15650.7,15154.35,15206.3,98894244,2370.35,-2.732748926431815
2016-01-18,15165.2,15270.4,14956.95,15020.8,121191177,2858.69,-0.961333617383904
2016-01-19,15086.75,15338.2,15086.75,15269.65,85097353,2244.94,1.1978008664245718
2016-01-20,15059.5,15533.45,14754.65,14935.5,92651950,2387.1,-0.8302366844096281
2016-01-21,15132.2,15364.6,14918.15,15101.2,109781594,2868.71,-0.20528169946759195
2016-01-22,15343.15,15575.65,15274.9,15497.55,87614131,2171.13,0.9962865098031601
2016-01-25,15667.0,15682.65,15495.1,15561.15,66198778,1818.37,-0.6802196495760299
2016-01-27,15648.4,15673.95,15442.2,15534.6,68640342,1620.28,-0.732558289238212
2016-01-28,15569.55,15572.2,15349.75,15381.45,85676389,2253.06,-1.222901612006661
2016-01-29,15140.15,15554.9,15136.85,15522.4,137127980,3961.51,2.4625702210998304
2016-02-01,15547.75,15565.5,15281.35,15314.45,101914265,2931.57,-1.52339783668365
2016-02-02,15353.6,15463.45,15018.85,15068.0,117353243,2840.84,-1.8954074860631827
2016-02-03,14897.4,14947.8,14777.75,14834.05,84639389,2169.51,-0.42705801854517383
2016-02-04,14969.2,14978.35,14761.4,14869.15,91114395,2315.65,-0.6728696663898144
2016-02-05,14928.25,15211.9,14890.9,15162.05,97272505,2486.58,1.5420078419474892
2016-02-08,15206.3,15367.9,14960.1,15046.8,89200251,2170.65,-1.0600260520509344
2016-02-09,14830.4,14964.9,14760.8,14875.1,104650249,2188.07,0.3005021814979444
2016-02-10,14740.2,14779.15,14490.2,14588.45,125483478,2671.87,-1.0402064647032412
2016-02-11,14518.65,14530.8,13969.85,14028.55,177103186,3557.95,-3.493589857825651
2016-02-12,14088.6,14154.55,13810.6,13971.5,159082790,3869.88,-0.8381347743620969
2016-02-15,14120.9,14548.15,14120.5,14445.0,173684225,3623.0,2.243682935271723
2016-02-16,14602.25,14602.25,14136.8,14166.45,122479893,2661.57,-3.0762823431417132
2016-02-17,14165.25,14186.1,13892.1,14119.85,132908648,2737.11,-0.3215331607630367
2016-02-18,14301.75,14385.65,14180.9,14298.15,108987470,2402.51,-0.025178082479204403
2016-02-19,14243.45,14395.85,14207.35,14344.2,99325491,2016.18,0.7023744788834511
2016-02-22,14331.2,14467.15,14322.65,14384.8,68267346,1536.4,0.37261553862409313
2016-02-23,14373.3,14373.3,13961.75,14008.35,81430644,1965.76,-2.6052318795575418
2016-02-24,13873.7,13974.5,13760.25,13794.05,92126868,2031.46,-0.577422874355258
2016-02-25,13844.45,13844.45,13519.9,13555.7,107787803,2375.44,-2.1301002530300908
2016-02-26,13715.1,13889.25,13595.2,13791.45,102344200,2155.84,0.5536038632631113
2016-02-29,13818.9,14222.3,13407.25,13946.4,262463001,6538.28,0.9142144209258303
2016-03-01,14064.8,14445.7,14064.8,14412.9,99318596,2340.78,2.4151974966869982
2016-03-02,14770.35,15138.7,14767.3,15092.45,176235867,3966.29,2.134179672617768
2016-03-03,15150.05,15206.25,15000.05,15177.75,106177314,2659.42,0.18250399433381578
2016-03-04,15243.75,15451.75,15005.5,15339.2,131358681,2755.33,0.6222619171795186
2016-03-08,15323.45,15326.65,15066.5,15146.5,93409280,2172.12,-1.1682566929653764
2016-03-09,15022.35,15331.25,14989.4,15279.05,103166377,2532.39,1.6800782771180074
2016-03-10,15347.45,15354.15,15098.5,15180.65,71231660,1842.52,-1.0987671805884538
2016-03-11,15133.75,15343.55,15024.8,15168.2,76974856,2153.88,0.227119895571002
2016-03-14,15309.05,15416.15,15220.15,15277.8,62568481,1651.96,-0.20454515702522613
2016-03-15,15310.45,15386.85,15268.1,15326.8,75740344,2008.44,0.10667588798704587
2016-03-16,15304.35,15489.5,15178.3,15461.7,80437373,2070.96,1.0176759347290425
2016-03-17,15622.3,15704.75,15312.5,15444.0,103772808,2858.64,-1.1544936544936497
2016-03-18,15485.8,15678.55,15456.2,15654.85,71783060,1896.0,1.079857041108673
2016-03-21,15735.55,15945.8,15735.55,15926.1,73595488,1979.57,1.1964636665599306
2016-03-22,15930.45,15967.85,15779.15,15936.0,58606010,1669.75,0.03482680722891109
2016-03-23,15884.25,15919.6,15799.95,15887.75,64078807,1982.19,0.022029551069219996
2016-03-28,15867.75,15890.7,15522.2,15604.9,83527683,2658.69,-1.6844068209344525
2016-03-29,15583.1,15774.1,15580.8,15666.25,69537187,1823.03,0.5307587967765077
2016-03-30,15829.6,16167.5,15762.2,16134.85,93824682,2461.58,1.8918676033554696
2016-03-31,16134.4,16282.75,16062.05,16141.65,161944757,4080.61,0.04491486310259484
2016-04-01,16099.65,16235.8,16020.6,16174.9,90417981,2174.55,0.46522698749296754
2016-04-04,16236.9,16278.5,16046.5,16190.6,72458835,1912.58,-0.2859684014181023
2016-04-05,16127.45,16147.15,15659.75,15695.0,125878076,3117.87,-2.7553360942975518
2016-04-06,15750.15,15768.55,15578.55,15636.95,71126678,1853.86,-0.7239263411342934
2016-04-07,15668.95,15726.6,15458.05,15530.75,70929338,1645.12,-0.8898475604848491
2016-04-08,15519.3,15642.7,15483.05,15568.35,53833509,1396.16,0.3150622898380438
2016-04-11,15623.35,15853.85,15440.25,15818.5,72003720,1773.01,1.2336820811075617
2016-04-12,15809.1,15958.8,15794.15,15880.2,66751340,1648.47,0.447727358597501
2016-04-13,16087.95,16349.7,16080.55,16278.55,84613287,2362.26,1.170865955505856
2016-04-18,16328.7,16330.55,16011.9,16222.7,63260117,1846.69,-0.653405413402208
2016-04-20,16299.5,16386.35,16160.55,16349.7,85634855,2166.91,0.3070392728918618
2016-04-21,16526.55,16769.55,16526.55,16637.15,149128885,3646.44,0.6647773206348574
2016-04-22,16641.05,16755.85,16549.1,16703.4,117886991,2835.84,0.3732772968377826
2016-04-25,16746.95,16767.9,16605.0,16678.65,80059352,2003.6,-0.4095055654984022
2016-04-26,16647.75,17029.85,16572.0,17002.55,104748280,3051.26,2.086745811657659
2016-04-27,16869.35,16995.0,16827.35,16872.95,127303882,4530.95,0.021335925253154798
2016-04-28,16885.8,17023.35,16692.7,16716.9,136491989,4343.04,-1.0103547906609347
2016-04-29,16712.95,16841.3,16527.55,16795.0,138730300,3571.79,0.4885382554331603
2016-05-02,16614.0,16674.15,16519.55,16543.0,101321996,2491.46,-0.4291845493562232
2016-05-03,16570.75,16719.4,16358.4,16388.7,90747922,2221.84,-1.1108263620665413
2016-05-04,16320.1,16465.6,16250.5,16274.25,114513664,2742.03,-0.2817334132141288
2016-05-05,16292.4,16398.25,16193.7,16281.0,90435449,2488.23,-0.07002026902524192
2016-05-06,16264.45,16346.25,16186.25,16296.6,74991308,1712.86,0.1972804143195491
2016-05-09,16357.0,16712.9,16357.0,16686.1,75762620,2373.13,1.9723002978526951
2016-05-10,16710.05,16812.2,16613.9,16784.95,82060322,2263.64,0.44623308380425
2016-05-11,16544.25,16861.95,16518.75,16754.45,110386461,3461.5,1.2545920636010177
2016-05-12,16881.25,16962.0,16779.5,16923.7,86110726,2480.92,0.2508316739247371
2016-05-13,16891.7,16891.7,16594.55,16716.9,89058321,2155.87,-1.0456484156751507
2016-05-16,16744.15,16780.05,16431.65,16737.55,126894276,2890.41,-0.039432294451709975
2016-05-17,16818.4,16903.35,16738.7,16762.75,99004259,2789.41,-0.33198610013274343
2016-05-18,16671.7,16759.05,16556.6,16728.95,130870012,2430.36,0.3422211196757716
2016-05-19,16725.45,16726.15,16535.75,16565.25,87516244,1995.4,-0.9670847104631728
2016-05-20,16600.8,16623.2,16455.4,16481.45,73956019,1584.93,-0.7241474506187171
2016-05-23,16560.15,16604.15,16368.0,16407.55,69309872,1618.48,-0.9300596371792388
2016-05-24,16422.35,16501.05,16368.6,16456.65,60212588,1531.44,0.20842638082479065
2016-05-25,16600.65,17025.85,16599.05,16997.45,86513208,2190.92,2.334467817231404
2016-05-26,17037.6,17424.05,16971.35,17359.3,134389985,3368.29,1.8531853242930347
2016-05-27,17348.35,17543.3,17327.65,17511.8,163233119,3840.31,0.9333706415103001
2016-05-30,17580.85,17666.05,17484.8,17520.65,96747582,2371.69,-0.34359455842104647
2016-05-31,17615.1,17648.25,17462.2,17620.9,115964022,3491.6,0.032915458347774006
2016-06-01,17670.85,17670.85,17392.85,17423.45,99164561,2547.94,-1.4199254453050216
2016-06-02,17405.15,17596.4,17350.45,17567.8,78335336,2242.66,0.9258415965573255
2016-06-03,17657.2,17762.05,17649.05,17680.8,89366456,2670.52,0.13347812316183966
2016-06-06,17710.45,17754.15,17636.9,17671.4,81251372,2190.33,-0.2209785302805622
2016-06-07,17796.55,18000.95,17713.35,17948.15,167578972,4195.31,0.8446552987355364
2016-06-08,17976.25,17995.8,17855.2,17946.8,123360967,2819.24,-0.16409610626964544
2016-06-09,17955.8,17986.15,17801.55,17887.7,107528433,2437.91,-0.380708531560785
2016-06-10,17830.2,18051.5,17815.25,17828.6,94174779,2392.43,-0.00897434459240873
2016-06-13,17620.55,17666.55,17527.55,17593.95,72871679,1967.88,-0.15118833462638318
2016-06-14,17698.95,17719.85,17575.95,17672.4,94796689,2072.72,-0.15023426359746989
2016-06-15,17746.05,17943.65,17659.6,17917.9,119252898,2716.96,0.9590967691526472
2016-06-16,17827.6,17827.6,17545.8,17671.3,132625249,2917.89,-0.8844850124212665
2016-06-17,17772.3,17843.15,17590.75,17696.05,91953442,2295.07,-0.4308871188768115
2016-06-20,17425.8,17779.0,17425.8,17718.6,110665302,2595.04,1.652500761911208
2016-06-21,17761.65,17763.3,17585.65,17619.1,73724929,1760.53,-0.8090651622387235
2016-06-22,17610.1,17755.25,17518.15,17626.05,68941887,1925.78,0.09049106294377203
2016-06-23,17630.8,17907.5,17611.0,17892.45,71430195,2007.67,1.462348644260576
2016-06-24,17213.85,17459.2,16946.35,17426.05,164607648,4115.86,1.2177171533422706
2016-06-27,17346.3,17611.2,17346.3,17514.95,89947886,2173.17,0.9628917010896487
2016-06-28,17497.0,17626.7,17481.5,17561.55,73838256,1865.7,0.3675643664710648
2016-06-29,17643.65,17728.95,17580.5,17689.9,60629596,1743.27,0.26144862322568246
2016-06-30,17825.3,17975.05,17795.9,17935.4,118532313,3306.28,0.6138697770888978
2016-07-01,18019.7,18074.95,17955.3,17985.65,69395415,1897.16,-0.18931759486034294
2016-07-04,18091.75,18146.35,18054.8,18097.65,88028823,2066.45,0.032600917798727765
2016-07-05,18122.4,18124.1,17989.6,18004.25,71760436,1729.8,-0.6562339447630502
2016-07-07,18036.3,18146.55,17997.1,18084.9,66110768,1744.02,0.26873247847653114
2016-07-08,18078.05,18079.2,17910.9,18016.25,71384178,1771.8,-0.34302365919655464
2016-07-11,18268.15,18409.45,18243.3,18390.95,95542728,2683.54,0.6677197208409531
2016-07-12,18527.85,18684.45,18464.15,18667.6,119959659,3000.57,0.7486232831215582
2016-07-13,18704.9,18711.6,18546.25,18618.95,91794140,2656.4,-0.46162646121290796
2016-07-14,18633.5,18880.9,18580.2,18863.75,119591064,2708.83,1.2205950566562853
2016-07-15,18887.9,19016.1,18772.45,18953.65,98893700,2567.28,0.3468988822733352
2016-07-18,18998.3,19158.0,18885.0,18923.4,89841318,2242.05,-0.3958062504623789
2016-07-19,18970.15,19030.05,18833.6,18905.15,119764169,2842.96,-0.3438216570617001
2016-07-20,18896.8,19016.25,18886.3,18968.2,76186713,2036.75,0.37641948102614614
2016-07-21,18967.4,19000.3,18644.55,18674.3,82995275,2476.38,-1.5695367430104592
2016-07-22,18697.8,18735.4,18551.3,18690.4,98151354,2250.3,-0.039592518084138474
2016-07-25,18594.95,19035.35,18572.1,18989.6,134300249,3500.74,2.07824282765302
2016-07-26,18979.1,19044.45,18814.25,18860.85,108819760,3022.24,-0.6269600786815017
2016-07-27,18908.45,19125.0,18882.4,19021.95,102758926,3614.03,0.5966790996716951
2016-07-28,19050.4,19126.75,18998.8,19076.55,150822269,3940.03,0.13707929368778848
2016-07-29,19047.05,19070.15,18912.6,18953.15,84588124,2266.22,-0.4954321577151967
2016-08-01,18896.5,19078.5,18634.4,18740.6,107461841,2913.59,-0.8318837177038166
2016-08-02,18783.6,18866.55,18671.85,18708.25,93802673,2360.14,-0.4027634866970376
2016-08-03,18680.95,18775.4,18542.6,18602.0,79648244,2267.01,-0.42441672938394115
2016-08-04,18724.9,18724.9,18443.65,18571.7,99891602,2543.99,-0.8249110205312422
2016-08-05,18725.2,18943.15,18708.25,18925.95,86194390,2482.89,1.0607129364708245
2016-08-08,18986.75,19028.7,18896.0,18939.45,62653821,1923.87,-0.2497432607599443
2016-08-09,18968.65,19008.15,18838.6,18933.3,80282306,2266.83,-0.18670807519028476
2016-08-10,18966.85,18985.25,18611.25,18647.8,77578944,2171.83,-1.7109256856036599
2016-08-11,18621.0,18699.2,18537.1,18640.4,101074835,2523.82,0.10407501984936725
2016-08-12,18698.3,18986.8,18695.5,18963.7,198837215,4945.54,1.3995159172524425
2016-08-16,19029.1,19062.2,18839.4,19002.15,94800297,2853.88,-0.14182605652516736
2016-08-17,19044.55,19138.35,18966.35,19041.25,81061925,2349.65,-0.017330794984569145
2016-08-18,19087.2,19367.45,19083.0,19352.8,81431396,2692.4,1.3724112273159366
2016-08-19,19419.0,19457.4,19327.2,19414.7,110378474,3000.38,-0.022148166080337435
2016-08-22,19432.6,19493.2,19252.75,19330.25,72766030,2260.39,-0.5294809948138205
2016-08-23,19311.9,19372.65,19246.9,19341.65,75741851,2165.09,0.15381314417332542
2016-08-24,19358.7,19392.2,19284.35,19355.6,59389952,1807.5,-0.016016036702567644
2016-08-25,19383.7,19432.75,19282.8,19304.25,91833496,3319.88,-0.4115674009609321
2016-08-26,19336.45,19358.0,19133.9,19195.75,62935384,1988.03,-0.7329747470143169
2016-08-29,19174.45,19247.85,19096.7,19217.0,56151054,2097.48,0.22141853567153705
2016-08-30,19306.5,19546.35,19306.5,19531.55,78066462,2862.35,1.1522383016196835
2016-08-31,19595.9,19823.4,19595.9,19787.6,227835482,12621.85,0.9687885342335457
2016-09-01,19805.8,19928.2,19738.3,19788.85,73412522,2347.06,-0.08565429522180787
2016-09-02,19830.35,19911.25,19787.6,19883.2,55246832,1827.3,0.2658022853464341
2016-09-06,19990.95,20459.45,19990.95,20426.2,102450560,3418.91,2.1308417620506996
2016-09-07,20505.8,20575.8,20376.75,20406.9,182174112,5025.38,-0.4846399992159407
2016-09-08,20439.2,20477.4,20335.2,20417.25,84146556,3133.96,-0.10750713244928052
2016-09-09,20274.75,20349.7,20139.15,20245.3,99503901,4359.51,-0.1454658612122356
2016-09-12,19861.45,19861.45,19735.55,19790.6,97967394,3482.14,-0.35799824158945254
2016-09-14,19757.05,19953.15,19732.15,19909.15,87058786,3004.68,0.7639703352478744
2016-09-15,19927.6,19955.4,19730.25,19837.55,68388707,2351.11,-0.4539371041282783
2016-09-16,19935.85,20227.2,19783.6,19855.45,139007912,5335.43,-0.4049266070524607
2016-09-19,19892.2,20014.4,19849.65,19906.85,64684600,2681.69,0.07359275827163926
2016-09-20,19957.35,19964.3,19797.5,19852.3,55715315,2056.31,-0.5291578305788209
2016-09-21,19902.7,19937.85,19749.95,19828.45,62251845,2199.53,-0.374461947353424
2016-09-22,20153.1,20264.8,19996.9,20109.6,102577164,3200.62,-0.21631459601384415
2016-09-23,20136.75,20137.55,19861.45,19901.8,96847196,3780.62,-1.1805464832326762
2016-09-26,19792.2,19794.15,19568.35,19591.75,73982979,2552.57,-1.0231347378360827
2016-09-27,19652.95,19696.45,19479.15,19518.7,65845836,2254.69,-0.6878019540235774
2016-09-28,19542.0,19700.0,19509.65,19653.55,117247682,3074.09,0.5675819381231344
2016-09-29,19762.3,19793.2,19059.05,19183.65,239435196,9980.19,-3.0163707115173484
2016-09-30,19116.0,19330.85,19085.2,19285.7,84247936,2589.5,0.8799265777233947
2016-10-03,19395.55,19611.25,19363.95,19589.05,66410113,2033.38,0.9877967537986784
2016-10-04,19641.75,19747.45,19527.35,19672.7,113388061,2928.8,0.1573246173631516
2016-10-05,19801.3,19816.5,19492.8,19536.85,91727046,2529.11,-1.3535958969844204
2016-10-06,19518.55,19570.7,19325.8,19395.05,74619781,2686.28,-0.6367604105171165
2016-10-07,19398.05,19456.0,19318.0,19400.1,62681646,1878.7,0.010566955840430063
2016-10-10,19489.5,19501.45,19351.35,19378.55,40907508,1288.05,-0.5725402571399859
2016-10-13,19295.55,19295.55,18824.4,18954.25,95148972,2977.66,-1.8006515689093436
2016-10-14,19016.7,19053.5,18926.15,19020.15,61797883,1807.64,0.018138658212478488
2016-10-17,19136.3,19241.75,19002.45,19070.4,123597409,3474.26,-0.3455617081969849
2016-10-18,19174.7,19511.8,19162.85,19495.05,104276455,3331.64,1.6432376423758777
